@relation 'jedit-4.1_deleteColumns-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-9,11'

@attribute dit numeric
@attribute noc numeric
@attribute lcom numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {1,0}

@data
2,0,0,0.75,0.5,0,0.777778,0.444444,1,2,48,18,7.3333,0
6,0,2,0.8,1,2,0.993893,0.35,0,0,38.4,1,0.8,0
2,0,1,1,0,0,0.947368,0.666667,1,2,8,1,0.3333,0
2,0,1,1,0,0,0.947368,0.625,1,1,38,1,0.5,0
2,0,1,2,0,0,0.923077,0.75,0,0,6,1,0.5,0
1,0,3,1.5,0,0,0,0.833333,0,0,0,1,1,0
1,3,33,0.633333,0.666667,0,0,0.185714,0,0,11.545455,3,1.4545,1
1,0,8,0.6875,0.833333,0,0,0.333333,0,0,31,10,3,1
2,0,0,0.541667,1,1,0.538462,0.333333,1,3,41.285714,16,4.7143,0
1,0,9,0.488889,1,3,0,0.333333,0,0,20,6,1.6667,0
2,0,3,0.666667,1,0,0.782609,0.444444,0,0,13.833333,1,0.8333,0
2,0,0,0.125,1,0,0.7,0.35,1,3,39.8,11,4,0
2,0,2,0.555556,0.333333,0,0.857143,0.5,1,1,42.25,1,0.75,0
2,0,0,0.285714,1,0,0.695652,0.40625,1,2,19.75,4,1.875,0
1,0,0,0.222222,1,0,0,0.666667,0,0,13.75,3,1.75,0
2,0,0,0.272727,0,0,0.615385,0.35,1,2,13.583333,4,1.75,0
1,0,105,1.071429,0.428571,0,0,0.237037,0,0,59.4,29,7.2667,0
1,2,26,0.857143,1,1,0,0.275,0,0,2.375,1,0.875,0
2,0,10,1.071429,0,0,0.818182,0.72,0,0,30,1,0.8,0
5,0,1606,0.942356,0.684211,5,0.913287,0.139063,3,12,28.359375,21,2.3594,1
6,0,40,0.858586,1,1,0.983824,0.5,4,10,26.75,5,1.5,1
1,0,3,0.666667,1,1,0,0.35,0,0,21.5,5,1.8,1
2,0,25,0.75,0.5,0,0.615385,0.386364,1,2,13.454545,5,2.2727,0
2,0,24,0.818182,0.636364,1,0.831169,0.373333,1,7,79.8125,14,2.6875,1
6,19,10,0.5,1,1,0.995413,0.44,0,0,10,1,0.6,0
5,0,184,0.831909,1,4,0.960294,0.145604,1,4,29.535714,15,2.3571,1
2,0,1,1,0,0,0.947368,0.625,1,1,9.5,1,0.5,0
3,0,2,0.75,1,0,0.809524,0.466667,1,1,5.4,1,0.8,0
2,0,0,2,0,0,1,1,0,0,4,0,0,0
5,17,67,0.711538,1,0,0.98048,0.446429,0,0,26.928571,2,1.2143,0
1,13,12,0.761905,1,2,0,0.354167,0,0,6.75,3,1.25,0
4,0,0,0.444444,1,0,0.995378,0.375,1,3,46.25,2,1.25,1
3,0,3,2,0,0,1,0.75,0,0,10,0,0,0
1,0,291,0.875,0.875,2,0,0.125874,0,0,26.666667,12,2.5185,1
1,2,8,0.428571,1,0,0,0.4375,0,0,17.5,9,2.875,1
1,2,15,0.583333,1,2,0,0.457143,0,0,10.285714,3,1.4286,0
1,5,6,2,0,0,0,0.75,0,0,1.75,1,0.75,0
1,0,0,2,0,0,0,0,0,0,152,0,0,0
1,0,210,0.683871,0.9,2,0,0.136719,0,0,47.625,31,4.25,1
6,0,65,0.738095,1,1,0.981735,0.253333,1,1,32.533333,8,1.2667,0
2,0,3,2,0,0,0.9,0.533333,1,1,25.333333,1,0.6667,0
6,0,18,0.71875,1,1,0.988183,0.5,4,12,21.888889,2,1,0
1,0,9,0.611111,0.666667,1,0,0.208333,0,0,18.714286,5,1.4286,0
1,0,100,0.7,0.8,0,0,0.323529,0,0,38.352941,13,2.4118,0
6,0,0,0.7,1,10,0.997019,1,3,5,120.75,6,2,0
2,0,3,1.0625,0,0,0.636364,0.285714,1,2,43.5,24,5,0
3,0,8,0.375,1,2,0.818182,0.366667,2,3,33,7,2.6,0
2,0,1,2,0,0,0.888889,0.625,0,0,3,1,0.5,0
8,0,6,2,0,0,0.996516,0.875,0,0,28.75,7,2.25,0
1,0,35,0.6,1,1,0,0.424242,0,0,3.636364,1,0.9091,0
6,0,4,0.25,1,2,0.994056,0.5,1,3,67.2,5,1.6,0
2,0,4,0.666667,1,0,0.7,0.375,1,2,12.25,6,2,0
6,0,4,0.464286,1,2,0.994056,0.5,2,4,47,4,1.8,0
8,0,6,2,0,0,0.996516,0.875,0,0,32,7,2.25,0
1,0,200,0.871212,0.909091,3,0,0.113095,0,0,13.56,8,1.56,1
1,0,13,0.6,0,0,0,0.28,0,0,61.333333,11,3,0
3,0,0,1.222222,0.133333,0,0.85,0.5,1,1,13,1,0.75,0
2,0,1,2,0,0,0.947368,0.625,0,0,31.5,1,0.5,0
1,0,10,2,0,0,0,0.3,0,0,40.2,6,3,0
1,0,91,0.708333,0.625,1,0,0.274854,0,0,67.684211,5,1.6316,0
2,0,0,0.375,1,0,0.636364,0.3,1,2,24,4,1.6,0
7,0,6,0.75,1,0,0.993939,0.3,2,5,41.4,1,0.8,0
3,0,8,0.375,1,2,0.818182,0.366667,2,3,33,7,2.6,0
1,0,78,2,0,0,0,0.430769,0,0,0,1,1,0
6,0,3,0.533333,1,1,0.994994,0.32,2,11,33.666667,8,2.5,0
1,0,53,0.782609,0.043478,2,0,0.373737,0,0,40.272727,7,3.0909,0
3,0,2,0.642857,1,0,0.987988,0.7,2,6,55.4,2,1,1
6,0,38,0.8,1,1,0.983824,0.25,4,12,24.166667,3,1.5833,1
7,0,9,0.8,1,0,0.992436,0.388889,0,0,48.333333,1,0.8333,0
5,0,5,0.828571,1,3,0.993056,0.3,0,0,87.166667,3,1.5,0
7,5,8,0.625,1,0,0.99536,0.6,2,2,22.8,6,1.8,0
1,0,13,0.5,1,0,0,0.166667,0,0,8,4,1.5714,0
7,0,133,0.79798,1,0,0.97619,0.180556,3,5,32.421053,5,1.1053,0
2,0,1,0.875,0,2,0.9,0.555556,1,3,42.333333,1,0.6667,0
8,0,13,0.933333,1,3,0.997028,0.5,1,1,37.333333,3,0.6667,0
1,0,1,2,0,0,0,0.625,0,0,0,1,1,0
4,0,23,0.533333,0.333333,1,0.764706,0.272727,2,4,43.181818,14,3.2727,0
1,0,3,1.4375,0,2,0,0.5,0,0,4,2,1,0
2,0,3649,2,0,0,0.105263,0.056202,0,0,7.093023,3,1.0233,0
2,0,1,2,0,0,0.75,0.75,0,0,4,1,0.5,0
2,0,0,0.625,0.666667,2,0.5,0.25,0,0,122.857143,3,1.4286,1
2,0,11,0.914286,0.333333,3,0.375,0.236364,0,0,164.272727,20,5.0909,1
8,0,4,0.666667,1,0,0.996516,0.666667,0,0,58,19,5.25,0
6,0,3,2,0,0,0.997382,0.833333,0,0,14.333333,1,0.6667,0
2,0,1,2,0,0,0.947368,0.625,0,0,14,1,0.5,0
1,0,0,0.5,0,0,0,0.466667,0,0,30,5,1.8,0
5,0,0,0.571429,1,0,0.989394,0.625,0,0,51,12,3.375,0
7,0,1,0.5,1,1,0.997399,0.4,1,1,12,1,0.6667,0
1,0,1,0.714286,0.285714,0,0,0.2,0,0,47,11,3.5714,0
6,0,42,0.796296,1,5,0.982379,0.5,3,5,37.692308,9,2.1538,1
3,0,1,2,0,0,1,0.75,0,0,3.5,0,0,0
2,0,31,0.8,1,1,0.565217,0.333333,1,3,18.545455,8,2.2727,0
8,0,6,2,0,0,0.996516,0.875,0,0,31.25,8,2.5,0
7,0,15,0.793651,1,2,0.986466,0.25,3,6,58.9,17,3.4,1
2,0,1,2,0,0,0.947368,0.625,1,1,13,1,0.5,0
1,1,1358,0.94026,0.380952,4,0,0.11016,0,0,30,7,1.6964,1
6,0,206,0.772487,1,1,0.970588,0.219388,3,7,20.714286,13,2.3571,0
1,0,0,0.5,1,0,0,0.75,0,0,9.666667,2,1,0
5,0,0,0.666667,1,0,0.993912,0.4,0,0,22.2,1,0.8,1
1,0,0,2,0,0,0,1,0,0,3,0,0,0
2,0,190,1,0,0,0.672414,0.4,2,3,33.4,8,3,1
6,0,0,0.714286,1,0,0.994056,0.5,3,5,77.4,5,1.8,0
7,0,51,0.782051,1,0,0.980568,0.214286,0,0,53.428571,6,1.7857,0
1,36,147,0.888889,0.5,4,0,0.233083,0,0,11.315789,6,1.6316,0
2,0,0,2,0,0,1,1,0,0,4,0,0,0
2,0,1,2,0,0,0.947368,0.6,1,2,18.5,1,0.5,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,293,0.925339,1,7,0,0.136364,0,0,9.222222,4,1.1481,1
1,0,0,0.619048,0.857143,4,0,0.6,0,0,49,9,2.5,0
2,0,16,0.770833,1,4,0.428571,0.246914,0,0,43.222222,11,2.7778,0
1,0,0,0,1,0,0,0.535714,0,0,28,3,2.1429,1
2,0,26,0.857143,0,0,0.872727,0.333333,0,0,7.875,2,1,0
2,1,71,0.789916,1,2,0.15,0.208333,0,0,24.166667,14,2.5556,1
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
1,0,0,0,1,0,0,0.375,0,0,13.666667,4,1.8333,1
3,0,15,1.12,0,0,0.85,0.5,1,1,28.833333,14,2.8333,0
1,0,0,0,1,0,0,0.484848,0,0,11.181818,2,1.1818,0
5,0,60,0.794643,0.857143,1,0.976084,0.235294,3,12,23.823529,9,1.8824,1
8,0,21,2,0,0,0.993056,0.314286,1,7,21.428571,6,2.2857,0
2,0,1,2,0,0,0.947368,0.625,2,2,52,1,0.5,0
2,0,1,0.694444,0.75,1,0.829787,0.444444,1,1,23.2,3,1.6,0
2,0,3,0.771429,0.857143,0,0.722222,0.722222,1,3,33.666667,7,3,0
2,0,1,2,0,0,0.75,0.75,1,1,7,2,1,0
2,0,1,2,0,0,0.954545,0.75,0,0,11,1,0.5,0
5,0,43,0.666667,1,0,0.990654,0.375,1,1,20.8,4,1.6,0
2,0,1,0.5,1,0,0.777778,0.444444,1,2,34,11,4,0
1,0,0,0.736111,1,2,0,0.404762,0,0,53.285714,11,4.2857,1
7,0,2,0.611111,1,2,0.993939,0.4,0,0,89.4,6,2.6,0
2,0,2,0.5625,0.75,0,0.935484,0.466667,1,7,37.8,8,2.2,0
6,0,26,0.449198,1,3,0.983824,0.5,1,3,51.75,3,1.3333,1
1,0,15,2,0,0,0,0.75,0,0,0,1,1,0
4,0,13445,0.887106,0.639344,10,0.731597,0.080053,3,19,36.472803,32,3.5774,1
2,0,1,1,0,0,0.947368,0.666667,1,2,24.5,1,0.5,0
1,1,6,0.666667,1,1,0,0.5,0,0,8,2,1,0
7,0,77,0.849206,1,1,0.979104,0.355556,0,0,37.333333,9,1.5333,0
7,0,52,0.709091,1,2,0.983508,0.277778,0,0,22.25,3,1.3333,0
1,0,3,1,0,0,0,0.333333,0,0,16.666667,3,1.3333,1
1,0,15,2,0,0,0,0.611111,0,0,4.666667,2,1,0
5,0,105,0.822222,1,3,0.973174,0.336842,2,5,23.578947,10,1.4211,1
7,0,67,0.888889,0.888889,1,0.980568,0.285714,0,0,23.785714,3,1.0714,0
2,0,30,0.805556,1,0,0.571429,0.269231,0,0,7.384615,2,1.0769,0
7,0,542,0.831502,0.892857,5,0.946609,0.186813,2,3,43.475,15,2.175,1
2,0,0,0,0,1,0.777778,0.444444,1,2,27.333333,7,3,0
1,0,0,1.015625,0.104167,17,0,0.40625,0,0,34.555556,2,1,0
2,0,3,1,0,0,0.9,0.444444,1,1,32.666667,6,2.3333,0
1,0,0,0.492857,1,3,0,0.251701,0,0,81.428571,35,9.0952,0
1,5,54,0.727273,1,0,0,0.3125,0,0,3,1,0.9167,0
2,0,5,0.72,1,0,0.924242,0.305556,0,0,61,13,3.8333,0
1,0,0,2,0,0,0,0,0,0,496,0,0,0
2,0,1,0.5,1,0,0.777778,0.444444,1,2,22.333333,6,2.3333,0
6,0,28,0.818182,1,0,0.983824,0.5,2,4,20.666667,1,0.9167,0
6,0,1420,0.949153,0.515152,9,0.916193,0.082456,2,3,27.15,20,2.8,1
1,4,471,0.969697,0.333333,0,0,0.242424,0,0,18.617647,5,1.5588,1
3,0,16,0.714286,1,0,0.911392,1,0,0,4.875,1,0.875,0
1,0,10,2,0,0,0,0.8,0,0,1.4,1,0.8,1
2,0,3,2,0,0,0.777778,0.466667,1,2,5.666667,1,0.6667,0
2,0,0,0.444444,1,0,0.7,0.357143,1,2,18.25,5,1.75,0
1,0,9847,0.929969,0.714286,12,0,0.077948,0,0,32.727891,39,3.7959,1
7,0,32,0.872727,1,3,0.983508,0.291667,1,1,57.75,8,1.5,1
6,0,1,0.5,1,0,0.997019,1,2,4,84,5,2,0
4,0,0,2,0,0,1,1,0,0,4,0,0,0
1,0,61,0.307692,1,1,0,0.320513,0,0,21.357143,8,2.5,1
2,0,1,2,0,0,0.947368,0.625,1,1,17,1,0.5,0
2,0,0,0.444444,1,0,0.538462,0.285714,1,1,16.142857,3,1.1429,0
5,0,153,0.897306,0.888889,3,0.967407,0.173913,1,7,49.173913,18,2.913,1
2,0,4,0.833333,0,0,0.769231,0.4,0,0,25.75,3,1.75,0
1,0,26,0.733333,1,3,0,0.338462,0,0,19.692308,5,2.1538,0
2,0,4,0.5,0,0,0.818182,0.366667,0,0,29.4,10,4,0
6,0,3,0.7,0.3,0,0.994483,0.314286,2,2,41.166667,11,3.3333,1
1,0,23,0.65,1,1,0,0.4,0,0,42.181818,3,1.0909,1
1,0,15,2,0,0,0,1,0,0,0,1,1,0
6,0,1,0.5,1,9,0.997019,1,3,5,137.333333,2,1.3333,0
1,0,0,0.46875,1,0,0,0.6,0,0,52,10,3.8,0
1,0,38,0.892857,0.5,0,0,0.178571,0,0,32.230769,7,2.3846,0
1,0,3,1,0,1,0,0.625,0,0,3,1,0.3333,0
3,3,43,0.5,0,1,0.566667,0.577778,1,2,9.133333,3,1.3333,0
2,0,24,0.818182,0,0,0.592593,0.395833,1,2,19.833333,6,2.0833,0
1,0,1039,0.778867,0.117647,5,0,0.126362,0,0,29.309091,32,1.6,1
3,0,38,0.666667,0.777778,0,0.729167,0.185185,2,5,40.3125,24,4.875,1
6,0,25,0.716667,1,0,0.985272,0.5,3,5,30.181818,6,1.9091,1
6,0,1,0.5,1,1,0.997019,1,1,3,50,1,0.6667,0
2,0,6,2,0,0,0.928571,0.6,1,1,20.5,2,1,0
2,0,37,0.760684,0.888889,1,0.824324,0.22449,0,0,29,5,1.5,0
2,0,15,1.114286,0,0,0.782609,0.611111,0,0,45.5,1,0.8333,0
1,0,43,0.661765,0.875,0,0,0.104575,0,0,42.166667,18,3.1111,0
2,0,1,1,0,0,0.947368,0.75,0,0,3.5,1,0.5,0
2,0,78,0.875269,1,5,0.464286,0.265625,1,3,78.0625,35,6,1
6,0,34,0.9375,1,2,0.987749,0.592593,3,3,8.888889,1,0.8889,1
1,0,6,2,0,0,0,0.916667,0,0,0,1,1,1
1,0,30,0.796875,0.9375,4,0,0.215385,0,0,115.076923,42,8.8462,1
6,0,3,2,0,0,0.997382,0.444444,0,0,21,2,1,0
1,2,59,0.807692,0,0,0,0.297619,0,0,7.071429,5,1.0714,1
1,1,1,1.347826,0,2,0,0.4,0,0,37.333333,15,5.3333,0
4,0,988,0.960918,0.677419,5,0.925501,0.101415,3,25,19.301887,7,1.6038,1
1,0,3,0.751701,0.166667,1,0,0.5,0,0,124.12,167,8.76,0
1,0,0,0,1,0,0,0.666667,0,0,13.25,3,1.75,0
1,0,0,0.666667,1,0,0,0.5,0,0,5.25,1,0.75,0
1,0,0,0.625,1,1,0,0.428571,0,0,7.571429,2,1.1429,0
2,1,1019,0.946488,0.461538,2,0.148936,0.230072,1,2,52.957447,11,1.766,0
2,0,0,2,0,0,1,1,0,0,4,0,0,0
2,0,6,2,0,0,0.857143,0.583333,1,1,43,1,0.75,0
6,1,13,0.8,1,0,0.996078,0.4,3,12,11.333333,2,0.6667,0
2,0,36,0.865613,1,4,0.541667,0.319444,1,3,39.166667,14,3.6667,0
2,0,0,2,0,0,1,1,0,0,4,0,0,0
1,0,25,0.529412,0.705882,0,0,0.296296,0,0,45.666667,7,1.5926,0
2,0,1,2,0,0,0.888889,0.625,0,0,31.5,7,3.5,0
7,0,29,0.814286,1,0,0.984985,0.363636,0,0,34.363636,4,1.3636,0
1,0,6075,0.921126,0.717391,1,0,0.138067,0,0,42.347458,9,1.5678,1
2,0,0,2,0,0,1,1,0,0,4,0,0,0
1,0,2,0.678571,1,0,0,1,0,0,24.444444,5,2.8889,0
1,0,0,0.5,1,0,0,0.259259,0,0,11.222222,3,1.5556,0
1,0,0,0.436364,1,0,0,0.395833,0,0,16.75,3,1.3333,0
1,0,311,0.873333,1,1,0,0.16,0,0,5.653846,3,1.1923,0
1,0,1,1,0,0,0,0.75,0,0,6,0,0,0
1,0,6,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0.653846,0.125,1,0,0.342857,0,0,26,6,2.4286,0
1,4,10,2,0,0,0,0.45,0,0,8.6,2,1.6,0
7,0,43,0.866397,0.894737,1,0.980568,0.204082,0,0,72.571429,9,2.4286,0
2,0,25,0.833333,0,0,0.64,0.30303,2,3,14.818182,6,2,0
2,1,6,0.75,1,1,0.666667,0.288889,1,2,14,2,1,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,898,0.795455,0.25,2,0,0.083333,0,0,31.622222,12,2.0222,0
1,0,666,2,0,0,0,0.153846,0,0,42.675676,30,3.1622,0
1,0,0,0.225,1,0,0,0.436364,0,0,33.818182,4,1.8182,0
1,0,0,2,0,0,0,1,0,0,3,0,0,0
1,0,90,0.8625,0.6875,5,0,0.169312,0,0,29.666667,14,3.1429,1
1,0,4,0.666667,1,0,0,0.333333,0,0,14.25,4,2.25,1
5,0,106,0.770833,1,3,0.974277,0.215686,3,4,31.235294,15,2.5294,1
4,0,0,2,0,0,1,1,0,0,4,0,0,0
2,0,1,2,0,0,0.947368,0.625,1,1,14,1,0.5,0
2,0,15,2,0,0,0.782609,0.229167,1,1,45.666667,1,0.8333,0
1,7,91,2,0,0,0,0.414286,0,0,1.714286,1,0.9286,0
2,0,4,0.875,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0
7,0,20,0.8,1,0,0.989442,0.375,2,5,35.125,5,1.375,0
1,0,34,0.962963,0.888889,0,0,0.083333,0,0,16.538462,3,1.9231,1
2,0,6,0.625,0,0,0.818182,0.433333,1,1,39.8,1,0.8,0
2,0,1,1,0,0,0.947368,0.625,1,1,12.5,1,0.5,0
1,0,97,0.857143,0.846154,3,0,0.25,0,0,26.727273,6,1.7727,1
5,0,267,0.921429,0.571429,5,0.957478,0.209524,0,0,22.774194,12,2.3548,1
2,0,0,0.5,1,0,0.777778,0.444444,1,2,24,5,2,0
1,0,1,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0.666667,0,0,13.25,3,1.75,0
4,0,33,0.45,0,0,0.764706,0.363636,1,2,11.636364,2,1,0
1,0,0,0.375,1,0,0,0.25,0,0,30.8,3,1.6,0
1,0,0,0.53125,1,0,0,0.6,0,0,48.6,10,3.8,0
2,0,28,2,0,0,0.72,0.363636,1,1,33.125,1,0.875,0
2,0,1,2,0,0,0.947368,0.625,1,1,44.5,1,0.5,0
2,0,0,0,1,0,0.6,0.666667,1,1,10.666667,1,0.6667,0
2,0,1,1,0,0,0.947368,0.666667,0,0,8,1,0.5,0
2,0,6,0.788043,0.956522,4,0.461538,0.25,0,0,77.222222,14,3.1111,1
1,0,0,0.59375,0,1,0,0.533333,0,0,19.8,2,1,0
3,0,5,0.809524,1,2,0.727273,0.392857,2,2,19.857143,2,1.2857,0
1,0,0,0.713333,0.9,4,0,0.386667,0,0,69,29,5.875,1
1,0,0,0.533333,0.333333,2,0,0.357143,0,0,51.166667,2,1,0
2,0,1,1,0,0,0.947368,0.625,1,1,16,1,0.5,0
2,0,3,1,0,0,0.9,0.533333,1,1,90,1,0.6667,0
7,0,3,2,0,0,0.99696,0.555556,0,0,52.666667,1,0.6667,1
1,0,0,0.458333,1,0,0,0.384615,0,0,7.307692,2,1,1
1,0,3,2,0,0,0,0.555556,0,0,35.666667,17,6.3333,1
7,0,9,0.611111,1,1,0.993812,0.3,3,13,28.714286,8,2.1429,0
1,0,5891,0.923077,0.964286,9,0,0.053846,0,0,43.364407,61,4,1
2,0,1,1.125,0.625,4,0.947368,0.625,1,1,63.5,1,0.5,0
2,0,19,0.333333,0,0,0.75,0.457143,1,1,6.428571,1,0.8571,0
2,0,9,0.74,0.6,0,0.886364,0.5,2,3,70.5,13,4.1667,1
5,0,5,0.7,1,3,0.992401,0.388889,0,0,21.666667,2,1,0
5,0,5,0.666667,1,2,0.992401,0.5,1,7,22,1,0.8333,0
6,0,9,0.8,1,3,0.992378,0.3,0,0,20.833333,1,0.8333,0
1,0,49,0.8,1,1,0,0.454545,0,0,3.363636,1,0.9091,0
2,0,5,0.933333,0.166667,1,0.428571,0.4,1,1,11.333333,1,0.6667,0
1,0,10,2,0,0,0,0.666667,0,0,0,1,1,0
1,0,0,0.727689,0.769231,8,0,0.138015,0,0,56.05569,46,5.4673,0
3,0,4,1,0,0,0.857143,0.35,2,2,18.5,1,0.75,0
2,0,0,0.641975,0.111111,1,0.3,0.273504,0,0,53.3,13,4.7,0
1,0,44,0.833333,0.6,0,0,0.180556,0,0,36.076923,6,2.6923,1
6,0,10,0.571429,1,1,0.990868,0.291667,2,2,24.375,2,1,1
7,0,2,0.5,1,1,0.993939,0.466667,0,0,70.4,4,1.8,0
7,1,137,0.767677,0.909091,0,0.97474,0.194737,4,8,38.789474,10,2.4211,1
2,0,1,2,0,0,0.888889,0.625,0,0,41,9,4.5,1
6,0,0,0.708333,1,0,0.994056,0.5,2,4,64.2,3,1.6,0
1,0,4,0.5,1,0,0,0.5,0,0,25.6,3,2,0
1,0,780,1,0,0,0,0.10625,0,0,40.825,17,4.7,1
1,0,21,2,0,0,0,0.52381,0,0,0,1,1,0
4,0,737,0.940952,0.88,3,0.938953,0.121646,3,17,20.651163,29,1.8837,1
2,0,6,1,0,0,0.857143,0.45,1,1,68.75,4,2.25,0
1,2,5,0.388889,0,2,0,0.255556,0,0,14.9,3,1.1,0
2,0,1,2,0,0,0.947368,0.625,1,2,106,1,0.5,0
