@relation 'synapse-1.1_deleteColumns-weka.filters.unsupervised.attribute.Remove-R1,4-5,7-9,11'

@attribute dit numeric
@attribute noc numeric
@attribute lcom numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {1,0}

@data
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,0,0.25,1,0,0,0.6,0,0,56.2,9,4.2,0
1,0,2,0.583333,1,0,0,0.333333,0,0,123.75,30,7.75,1
1,3,9,0.5,1,0,0,0.333333,0,0,28.857143,9,2.8571,0
2,0,0,0,1,1,0.8125,0.5,0,0,45.5,17,4.75,0
2,0,0,0.533333,1,1,0.555556,0.4,1,2,16.166667,2,0.8333,0
2,0,2,0.814815,1,0,0.6,0.666667,0,0,93.25,17,4.5,1
1,0,0,2,0,0,0,1,0,0,3,0,0,0
3,0,3,2,0,0,0.916667,0.833333,1,2,22.333333,8,3,0
1,0,5,0.7,1,1,0,0.392857,0,0,14.571429,5,1.4286,0
2,0,3,2,0,0,0.75,0.555556,0,0,40.666667,11,4,0
1,0,25,0.222222,1,0,0,0.222222,0,0,52.6,10,2.9,1
1,0,13,0.666667,1,1,0,0.25,0,0,8.571429,2,0.8571,1
1,0,589,0.86087,0.9,1,0,0.144928,0,0,18.638298,8,2.0426,1
3,0,4,0.666667,1,0,0.666667,0.666667,0,0,6.25,1,0.5,0
2,7,1,2,0,0,0.75,0.5,0,0,22,3,1.5,0
3,0,1,2,0,0,0.962963,0.666667,2,5,37.5,2,1,0
2,0,4,0.666667,1,0,0.6,0.666667,0,0,35.75,10,2.75,0
1,0,0,0.25,0,0,0,0.6,0,0,24.4,5,3,0
1,0,2,0.583333,1,0,0,0.333333,0,0,23.25,4,1.25,0
1,0,2,0.5,1,0,0,0.555556,0,0,42,8,2.25,1
1,0,0,2,0,0,0,1,0,0,0,1,1,1
1,0,99,0.357143,1,0,0,0.314286,0,0,28.6,19,2.6,1
1,0,1,2,0,0,0,0.5,0,0,30.5,7,3.5,1
3,0,3,2,0,0,0.777778,0.555556,0,0,14.333333,3,1.3333,0
1,0,4,0.666667,1,1,0,0.5,0,0,6.75,2,0.75,1
3,0,37,0.794872,1,0,0.628571,0.3,1,4,26.357143,29,2.9286,0
2,0,3,2,0,0,0.75,0.555556,0,0,44.666667,8,3,0
2,0,2,1.047619,1,0,0.6,0.666667,0,0,21.5,7,2,0
2,0,150,0.873518,0.727273,0,0.361111,0.2,0,0,23.333333,16,2.9167,1
5,0,3,2,0,0,0.990476,0.5,0,0,5,1,0.3333,1
1,0,1,0.5,1,0,0,0.5,0,0,29,7,2.3333,1
1,0,2,0.5,1,0,0,0.333333,0,0,35.25,12,3.5,1
4,0,3,1.5,1,0,1,0.777778,0,0,4.333333,0,0,0
1,0,15,2,0,0,0,0.361111,0,0,4.833333,1,0.8333,0
1,0,1,0.625,1,0,0,0.666667,0,0,47,8,2.6667,0
2,0,1,2,0,0,0.875,0.75,0,0,22,1,0.5,0
1,0,0,0.541667,1,1,0,0.333333,0,0,36.285714,3,1.1429,0
2,0,1,2,0,0,0.928571,0.75,0,0,24,5,2.5,0
2,0,3,2,0,0,0.75,0.555556,0,0,17.666667,4,1.6667,1
3,0,1,2,0,0,0.956522,0.75,1,2,56,11,5.5,0
3,0,1,2,0,0,0.956522,0.75,0,0,3.5,1,0.5,0
2,0,3,2,0,0,0.75,0.555556,0,0,49.666667,7,2.6667,1
2,0,2,0.666667,1,0,0.6,0.666667,0,0,46.25,13,3.5,0
2,0,3,2,0,0,0.75,0.555556,0,0,63,11,4,0
1,0,20,0.785714,1,1,0,0.333333,0,0,33.875,3,1,1
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
1,0,0,0.625,0.75,1,0,0.270833,0,0,49.714286,31,5.2857,0
1,0,81,0.857143,1,0,0,0.160714,0,0,10.4,1,0.8667,1
1,0,1,0.666667,0,0,0,0.555556,0,0,7.833333,1,0.8333,0
1,0,0,0,0,0,0,0.625,0,0,26,1,0.5,0
2,0,6,1,1,0,0.75,0.555556,0,0,33.75,6,1.75,0
1,0,28,2,0,0,0,1,0,0,0,1,1,0
2,0,3,2,0,0,0.75,0.555556,0,0,48.333333,10,3.6667,0
2,0,3,2,0,0,0.75,0.555556,0,0,38.666667,9,3.3333,0
2,0,48,0.866667,0.833333,0,0.464286,0.242188,0,0,56.5,33,4.0625,1
2,0,41,0.9,1,0,0.357143,0.38,2,3,49.818182,9,2.7273,0
2,0,3,2,0,0,0.75,0.555556,0,0,37,7,2.6667,0
2,0,100,0.90625,1,0,0.464286,0.3,0,0,24.764706,12,2.0588,1
1,0,9,0.333333,1,0,0,0.3,0,0,78.571429,12,3.2857,0
2,0,4,0.625,1,0,0.619048,0.377778,0,0,61.333333,11,3,1
2,0,78,0.8125,1,2,0.25,0.276786,1,1,19.647059,17,2.5882,1
1,0,28,2,0,0,0,0.4375,0,0,0,1,1,0
2,0,0,0.535714,1,1,0.333333,0.404762,1,2,63.875,4,1.625,1
1,0,3,2,0,0,0,0.666667,0,0,0,1,1,0
1,0,30,0.625,1,0,0,0.196429,0,0,60.666667,6,2.3333,1
3,0,1,0.814286,0.857143,0,0.6875,0.30303,1,3,49.545455,16,2.7273,0
1,0,1,0.5,1,0,0,0.5,0,0,5.666667,1,0.3333,1
3,0,0,0.5,1,0,0.733333,0.388889,1,2,29.888889,10,2.6667,0
1,1,0,0,1,0,0,0.666667,0,0,4.333333,1,0.6667,0
1,0,11,0.622222,1,2,0,0.316667,0,0,15.4,7,1.9,1
1,0,3,2,0,0,0,0.666667,0,0,0,1,1,0
2,0,3,2,0,0,0.75,0.555556,0,0,17.666667,4,1.6667,0
3,0,3,2,0,0,0.777778,0.555556,0,0,32.333333,6,2.3333,0
1,0,5,0.55,0.25,0,0,0.28,0,0,24.333333,4,1.3333,0
3,0,4,0.666667,1,0,0.818182,0.666667,0,0,6.5,1,0.5,0
1,0,20,0.642857,1,1,0,0.244898,0,0,22.625,6,1.625,1
2,0,4,0.666667,1,0,0.6,0.666667,0,0,34,6,1.75,1
2,0,2,0.666667,1,0,0.6,0.666667,0,0,66.25,19,5,0
2,0,2,0.666667,1,0,0.6,0.666667,0,0,14.75,3,1,0
1,0,0,0.25,1,0,0,0.555556,0,0,23.666667,4,1.6667,0
3,0,6,2,0,0,0.8,0.583333,2,2,8.75,1,0.75,0
2,0,234,0.913194,1,2,0.178571,0.223958,1,1,14.36,17,2.08,1
1,0,2,0.583333,1,0,0,0.333333,0,0,29.5,6,1.75,0
1,0,2,0.625,1,0,0,0.375,0,0,73,22,5.4,1
1,0,2,0.625,1,0,0,0.35,0,0,73.4,19,5.6,1
1,0,35,0.74359,1,2,0,0.255102,0,0,10.357143,5,1.5714,1
1,0,0,0,1,0,0,0.75,0,0,19.5,3,1.5,1
1,17,7,0.47619,1,0,0,0.380952,0,0,14.066667,4,2.3333,0
3,0,1,2,0,0,0.8,0.5,0,0,6,1,0.5,0
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
2,0,4,0.666667,1,0,0.6,0.666667,0,0,34,6,1.75,0
3,0,4,0.666667,1,0,0.818182,0.666667,0,0,6.5,1,0.5,0
3,0,3,2,0,0,0.777778,0.555556,0,0,14.333333,3,1.3333,0
2,0,3,2,0,0,0.75,0.555556,0,0,35,8,3,0
1,0,87,0.845588,1,3,0,0.227941,0,0,13,7,1.5,1
2,0,4,0.666667,1,0,0.6,0.666667,0,0,44,15,4,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
3,0,4,0.666667,1,0,0.666667,0.666667,0,0,47,10,2.75,0
3,0,3,2,0,0,0.916667,0.833333,1,2,23.666667,8,3.3333,0
1,0,0,0.5,1,2,0,0.5,0,0,30,4,1.6,0
1,0,4,0.25,1,0,0,0.416667,0,0,96.8,1,0.6,0
3,0,3,2,0,0,0.777778,0.555556,0,0,10,2,1,0
1,0,13,0.2,1,0,0,0.5,0,0,28.333333,10,2.1667,0
1,0,0,0.583333,1,2,0,0.25,0,0,7.6,1,0.6,0
2,0,4,0.666667,1,0,0.6,0.666667,0,0,5.5,1,0.5,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
2,0,2,0.666667,1,0,0.6,0.666667,0,0,13.75,3,1,1
1,0,6,2,0,0,0,0.666667,0,0,0,1,1,0
1,0,27,0.791209,1,2,0,0.4,0,0,18.5,7,2,1
2,0,34,0.866667,0.375,0,0.464286,0.258929,0,0,28.6875,8,2.4375,0
3,0,3,2,0,0,0.777778,0.555556,0,0,14,3,1.3333,0
1,0,1,1.969231,0,0,0,1,0,0,7,0,0,1
1,0,6,2,0,0,0,0.5,0,0,0,1,1,0
1,0,15,2,0,0,0,0.5,0,0,23.333333,4,2.3333,0
1,0,32,0.875,1,0,0,0.270833,0,0,26,7,1.8889,1
1,0,22,0.75,1,0,0,0.4,0,0,36.888889,1,0.7778,0
1,0,0,0,1,0,0,0.75,0,0,49.5,6,3,1
2,0,299,0.898707,1,2,0.317073,0.172414,0,0,18.266667,22,2.0333,1
2,0,2,0.55,1,0,0.5,0.625,0,0,39.2,5,1.6,0
3,0,1,2,0,0,0.882353,0.777778,2,2,13.333333,2,1.3333,0
1,0,21,2,0,0,0,0.428571,0,0,0,1,1,0
1,0,0,0.56,1,1,0,0.28,0,0,29.090909,3,1.3636,0
1,0,5,0.708333,0.75,0,0,0.416667,0,0,39.142857,20,3.4286,0
1,0,14,0.828571,1,1,0,0.333333,0,0,45.75,12,3,0
2,0,0,0.5,1,1,0.65,0.270833,0,0,19.875,6,2.125,0
1,0,35,0.851852,0.666667,1,0,0.266667,0,0,3.3,1,0.9,0
1,0,1,2,0,0,0,0.5,0,0,44.5,7,3.5,1
1,0,143,0.878788,0,0,0,0.181818,0,0,21.956522,5,2.2174,0
1,0,0,0.25,1,0,0,0.3125,0,0,112,39,8.2,1
1,0,493,0.941176,1,0,0,0.297143,0,0,4.942857,1,0.9714,1
1,0,8,0.25,1,0,0,0.3,0,0,19.8,8,2,1
1,0,87,0.852941,1,0,0,0.361111,0,0,9.666667,1,0.9444,0
2,0,14,0.727273,1,1,0.541667,0.3,0,0,23.916667,17,2.25,0
2,2,12,0.75,0,0,0.333333,0.678571,0,0,88.375,23,5.125,0
1,0,0,0.25,1,0,0,0.6,0,0,27.4,5,3,0
1,17,22,0.771429,1,0,0,0.346939,0,0,22.125,5,1.75,1
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,3,2,0,0,0,0.666667,0,0,0,1,1,0
1,0,0,0.527778,1,1,0,0.288889,0,0,39.3,7,1.7,0
2,7,1,2,0,0,0.857143,0.666667,0,0,19,3,1.5,0
1,0,9,0.5,1,0,0,0.566667,0,0,17.857143,5,1.8571,0
1,0,0,2,0,0,0,1,0,0,0,1,1,0
1,0,22,0.8125,1,2,0,0.288889,0,0,6.888889,4,1.2222,0
1,0,1,2,0,0,0,0.75,0,0,0,1,1,0
2,2,53,0.666667,0.666667,0,0.5,0.255102,0,0,28.857143,7,1.4286,0
2,0,6,0.80303,0.666667,0,0.541667,0.22619,0,0,32.333333,25,3.4167,0
3,0,349,1.030769,1,0,0.619048,0.164835,1,2,30.481481,11,1.6296,0
2,0,3,2,0,0,0.75,0.555556,0,0,12.666667,3,1.3333,0
3,0,3,2,0,0,0.777778,0.555556,0,0,14,3,1.3333,0
3,0,4,0.666667,1,0,0.666667,0.666667,0,0,6.25,1,0.5,0
2,0,3,2,0,0,0.75,0.555556,0,0,28.333333,8,3,0
1,0,1,1,0,0,0,1,0,0,4,0,0,0
1,0,1,0.5,1,0,0,0.5,0,0,7.333333,1,0.3333,0
1,0,10,0.583333,1,1,0,0.190476,0,0,28,4,1.4615,0
2,0,110,0.84,1,1,0.393939,0.185714,0,0,26.809524,15,2.4286,0
1,0,3,0.6,1,0,0,0.371429,0,0,90.333333,7,1.6667,1
2,0,2,0.666667,1,0,0.6,0.666667,0,0,42,5,1.5,0
1,0,28,2,0,0,0,0.2,0,0,52.75,6,2.875,1
2,0,2,0.690476,1,0,0.6,0.666667,0,0,74,17,4.5,0
1,0,1,2,0,0,0,0.5,0,0,15.5,3,1.5,0
1,0,26,0.928571,0.428571,0,0,0.375,0,0,6,1,0.7778,0
2,0,0,0.5,1,0,0.65,0.291667,0,0,18.375,10,2,0
1,0,3,0.583333,1,1,0,0.314286,0,0,6.285714,2,1.1429,0
